artists,name,genres
Clint Black,Killin' Time,"country, clint black, classic country, drinking, 90s"
Nat King Cole,Hark! The Herald Angels Sing,"christmas, holiday, classic Christmas, Christmas Music, christmas oldies"
Luke Bryan,Fast,"country, Ballad, fallon, 2010s, 2016"
Blondie,One Way Or Another,"80s, new wave, rock, female vocalists, pop"
Ariana Grande,Love Is Everything,"christmas, rnb, Hip-Hop, pop, soul"
Luis y Julian,Era Cabrón El Viejo,Unknown
Van Halen,Jamie's Cryin' - 2015 Remaster,"hard rock, elsa jean, jessa rhodes, lana rhoades, nicolette shea"
Valentín Elizalde,La Más Deseada,Unknown
Los Caminantes,Entre Más Lejos Me Vaya,Unknown
"The Lonely Island,  Justin Timberlake",Motherlover,"Hip-Hop, comedy, hip hop, rap, dance"
Serge Gainsbourg,La javanaise,"french, chanson francaise, chanson, gainsbourg, serge gainsbourg"
Randy Houser,We Went,"country, 2010s, 2015"
Alejandro Fernández,Quiéreme,"español, duranguense, mejicano, g-u-a-r-r-o, pop"
"Earth,  Wind & Fire",In the Stone,Unknown
Jackson Browne,The Pretender,"singer-songwriter, classic rock, jackson browne, rock, soft rock"
Citizen King,Better Days (And the Bottom Drops Out),"alternative, 90s, rock, alternative rock, one hit wonder"
Ramsey Lewis Trio,Here Comes Santa Claus,"christmas, xmas, holiday, jazzy christmas, jazz"
Andy Williams,"Where Do I Begin - Love Theme from ""Love Story""","70s, easy listening, male vocal, f, 50s"
Eddie Money,Baby Hold On,"classic rock, 70s, rock, eddie money, 80s"
"Blaque,  *NSYNC",Bring It All to Me (feat. *NSYNC),"pop, female vocalists, 90s, rnb, 1999"
Tim McGraw,My Best Friend,"country, male vocalists, my best friend, Love, good wedding song"
Ginuwine,So Anxious,"rnb, slow jams, Ginuwine, sexy, so Anxious"
Loretta Lynn,Coal Miner's Daughter - Single Version,classic country
"Crosby,  Stills & Nash",Love the One You're With,Unknown
James Gang,Walk Away,"classic rock, rock, 70s, james gang, hard rock"
George Benson,On Broadway,"jazz, soul, 70s, funk, Smooth Jazz"
Roy Orbison,In Dreams,"oldies, 60s, classic rock, rock, roy orbison"
Nirvana,Stay Away,"Grunge, rock, Nirvana, 90s, alternative"
Tom Waits,Downtown Train,"blues, singer-songwriter, Tom Waits, rock, alternative"
Jenni Rivera,Querida Socia,"Jenni Rivera, BANDA, Sunshine009"
Jenni Rivera,Mirame,Jenni Rivera
Within Temptation,Angels,"symphonic metal, Gothic Metal, Gothic, Female fronted metal, metal"
Siouxsie and the Banshees,Hong Kong Garden,"post-punk, new wave, 80s, goth, female vocalists"
Mickey & Sylvia,Love Is Strange,"oldies, Soundtrack, dirty dancing, 60s, 50s"
Led Zeppelin,Going to California - 1990 Remaster,acoustic
The Cult,Rain,"rock, 80s, hard rock, Gothic Rock, Gothic"
José Alfredo Jimenez,Que Te Vaya Bonito,eclectonia
"Reflekt,  delline bass,  Adam K & Soha",Need To Feel Loved - Adam K & Soha Vocal Mix,"House, deep house, Chill House"
Spin Doctors,Little Miss Can't Be Wrong,"90s, rock, alternative rock, alternative, spin doctors"
Bee Gees,If I Can't Have You,"Disco, pop, 70s, Bee Gees, oldies"
Betty Wright,Clean up Woman,"soul, funk, female vocalists, betty wright, 70s"
"Giacomo Puccini,  Arranged By,  Dick Hyman,  Moe Koffman",Musetta's Waltz,opera
Logic,City Of Stars,Unknown
A Tribe Called Quest,Buggin' Out,"Hip-Hop, hip hop, rap, Jazz Hop, 90s"
"Lloyd Banks,  50 Cent",Hands Up,"Lloyd Banks, rap, Hip-Hop, 50 Cent, hands up"
Gerardo Ortiz,La Ultima Sombra,GERARDO ORTIZ
From Ashes to New,My Fight,"rapcore, rock, 2013"
Boyz II Men,Motownphilly,"new jack swing, 90s, rnb, r&b, soul"
Madonna,Express Yourself,"pop, 80s, dance, Madonna, female vocalists"
El Michels Affair,C.R.E.A.M.,"funk, soul, Hip-Hop, breakbeat, oldies"
Kenny Loggins,"Meet Me Half Way - From ""Over The Top"" Soundtrack","Soundtrack, pop"
Hans Zimmer,Maestro,"Soundtrack, Hans Zimmer, score, ost, Masterpiece"
Yumi Arai,やさしさに包まれたなら,"japanese, anime, j-pop, japanese female vocal, singer-songwriter"
Oingo Boingo,Stay,"80s, new wave, rock, pop, Donnie Darko"
Stick Figure,Sound of the Sea,Unknown
"Abhi The Nomad,  Foster Cazz",Floors,Unknown
The Revivalists,Keep Going,Southern Rock
38 Special,Second Chance,"80s, Southern Rock, classic rock, rock, 38 Special"
"Robert Glasper,  Erykah Badu,  Phonte,  9th Wonder",Afro Blue,"nu jazz, jazz, chill, Fusion, hiphop"
"Chris Tomlin,  Lauren Daigle",Noel - Live,Unknown
"The Yardbirds,  Eric Clapton",For Your Love - 2015 Remaster,Unknown
Fidel Rueda,Me Encantaría,"regional mexican, BANDA"
"Jay Rock,  Black Hippy",Vice City (feat. Black Hippy),"Gangsta Rap, trap, cloud rap, west coast hip hop, best of 2016"
Eagles,Witchy Woman - 2013 Remaster,"hard rock, AOR, blues rock, yacht rock"
The Miracles,You've Really Got A Hold On Me,"motown, soul, 60s, oldies, the miracles"
Sam Cooke,Cupid,"soul, oldies, 60s, rhythm and blues, cupid"
Neil Young,On the Beach - 2016 Remaster,"singer-songwriter, blues rock, jazz-rock"
Pink Floyd,Pigs on the Wing 1,"Progressive rock, classic rock, rock, acoustic, Psychedelic Rock"
Don Williams,"Lord, I Hope This Day Is Good - Single Version",Unknown
Jungle Brothers,Doin' Our Own Dang,"Hip-Hop, hip hop, rap, 80s, 1989"
The Ronettes,I Saw Mommy Kissing Santa Claus,"christmas, Christmas Songs, Christmas Music, xmas motown, oldies"
Nils Frahm,Re,"piano, contemporary classical, neoclassical, post-classical, ambient"
Andrea Bocelli,Cuando Me Enamoro,"Classical, easy listening, classical pop, vocal, italian"
"Eazy-E,  Dr. Dre,  MC Ren",Eazy-Duz-It,"Gangsta Rap, Hip-Hop, rap, west coast, eazy e"
Rose Royce,Wishing on a Star,"soul, 70s, Disco, chillout, Love"
Guy,Let's Chill,"slow jams, rnb, Guy, 90s, new jack swing"
Led Zeppelin,No Quarter - 1990 Remaster,Unknown
Supertramp,Bloody Well Right,"classic rock, rock, Progressive rock, 70s, SuperTramp"
Zion,Fantasma,"Reggaeton, Hip-Hop, reggae, rap, favourite"
Temple Of The Dog,Say Hello 2 Heaven,"Grunge, rock, 90s, alternative, alternative rock"
Bruno Mars,Moonshine,"pop, best of 2012, Bruno Mars, american, 10s"
Joan Jett & The Blackhearts,Crimson and Clover,"rock, 80s, female vocalists, classic rock, cover"
Townes Van Zandt,If I Needed You,"folk, country, americana, singer-songwriter, Townes van Zandt"
The Cramps,Human Fly,"psychobilly, punk, Garage Rock, rockabilly, rock"
Creedence Clearwater Revival,Suzie Q,"classic rock, Southern Rock, rock, 60s, oldies"
Bee Gees,I've Gotta Get A Message To You,"pop, 60s, oldies, Bee Gees, rock"
George Strait,"Love Without End, Amen","country, George Strait, george strait taggradio, love without no end, LOVE WITHOUT END AMEN"
Michael Bublé,Hold On,"jazz, piano, pop, love songs, Canadian"
Foreigner,Head Games,"classic rock, rock, 80s, Foreigner, 70s"
Ella Fitzgerald,Someone To Watch Over Me,"jazz, female vocalists, ella fitzgerald, vocal jazz, jazz vocal"
P.O.D.,Alive - 2006 Remaster,Unknown
KC & The Sunshine Band,Boogie Shoes - 2004 Remaster,"Disco, 70s, 1975"
Bing Crosby,I've Got Plenty To Be Thankful For,"Love, male vocalists, real, true, in love"
Bobby Womack,If You Think You're Lonely Now,"soul, Old School soul, rnb, quiet storm, smooth"
Anri,Remember Summer Days,"japanese, 80s, female vocalists, summer, Japanese City Pop"
The Doors,Love Street,"classic rock, Psychedelic Rock, rock, 60s, The Doors"
Bloodhound Gang,Uhn Tiss Uhn Tiss Uhn Tiss,"alternative, rock, alternative rock, dance, pop"
Mötley Crüe,Too Young To Fall In Love,"hard rock, 80s, heavy metal, hair metal, rock"
Boston,Rock & Roll Band,"classic rock, rock, boston, hard rock, 80s"
Peggy Lee,Till There Was You - Remastered,Unknown
Jackson C. Frank,Blues Run the Game - 2001 Remaster,Unknown
Trap Beckham,Birthday Bitch,Unknown
Glee Cast,Defying Gravity (Glee Cast Version),"glee, cover, Soundtrack, Love, Wicked"
George Jones,He Stopped Loving Her Today,"country, classic country, george jones, He Stopped Loving Her Today, Love"
Patti Page,Tennessee Waltz,"50s, oldies, country, female vocalists, Tennessee Waltz"
Ben E. King,"Supernatural Thing, Pt. 1","funk, soul, classic soul"
Frank Sinatra,Nice 'n' Easy - Remastered,Unknown
Pink Floyd,Pigs (Three Different Ones),"Progressive rock, Psychedelic Rock, classic rock, rock, Pink Floyd"
"WWE,  Motörhead",The Game (Triple H),"wwe, lemmy, w, stuffilike, MySpotigramBot"
Jimmy Smith,Midnight Special - Rudy Van Gelder Digital Remaster/2007,Unknown
Brian Eno,By This River - 2004 Digital Remaster,"pop, ambient, ambient pop, art pop, depression"
OPM,Heaven Is a Halfpipe (If I Die),"rock, alternative, alternative rock, reggae, punk rock"
Tom Tom Club,Genius of Love,"80s, new wave, pop, dance, alternative"
Atlanta Rhythm Section,So Into You,"classic rock, 70s, Southern Rock, rock, pop"
Lacuna Coil,Enjoy the Silence - cover version,"cover, metal, Gothic Metal"
Fito Paez,A rodar mi vida,"lounge, Rock Latino, design, carrete alterno"
"""Hermans Hermits""",I'm Into Something Good,Unknown
Charley Crockett,I Am Not Afraid,fip
The Rolling Stones,She's So Cold - Remastered,The best of Sierpień 2018
Red Rider,Lunatic Fringe,"classic rock, rock, 80s, Canadian, red rider"
Van Halen,Unchained - 2015 Remaster,"hard rock, MTG Red, eliza ibarra, clea gaultier, cristal caraballo"
Lil Uzi Vert,Scott and Ramona,"Hip-Hop, Love, r&b, trap, 10s"
Wings,Jet - Remastered 2010,Unknown
Zapp,Computer Love,"80s, funk, soul, sexy, 1985"
Tony! Toni! Toné!,Feels Good,"new jack swing, 90s, rnb, funk, toni toni tone"
Jr. Walker & The All Stars,Shotgun,"soul, motown, 60s, rhythm and blues, oldies"
"Eric Bellinger,  Problem",I Don't Want Her (feat. Problem),"Eric Bellinger, kris kross sample"
Vicente Fernández,No Me Se Rajar,"no me se rajar, Espanol, mariachi, rancheras, regional mexican"
Jackson Browne,These Days,"singer-songwriter, folk, acoustic, classic rock, jackson browne"
The Smiths,Girlfriend in a Coma - 2011 Remaster,"jangle pop, indie, pop, rock, indie pop"
The Beatles,Sun King - Remastered 2009,"rock, british, The Beatles, classic rock, 60s"
Herb Alpert & The Tijuana Brass,This Guy's In Love With You,"burt bacharach, easy listening, jazz, Herb Alpert, pop"
"Wolfgang Amadeus Mozart,  The Monteverdi Choir,  English Baroque Soloists,  John Eliot Gardiner","Requiem in D minor, K.626: 3. Sequentia: Confutatis",Unknown
Tom Petty and the Heartbreakers,Don't Come Around Here No More,"classic rock, rock, 80s, Southern Rock, singer-songwriter"
El Gran Combo De Puerto Rico,Ojos Chinos,"salsa, latin, puerto rico"
"Earth,  Wind & Fire",That's the Way of the World,Unknown
Johnny Cash,Get Rhythm,"country, rockabilly, Johnny Cash, folk, classic country"
Real Life,Send Me An Angel,"80s, new wave, synthpop, pop, synth pop"
Bombay Bicycle Club,"Lights Out, Words Gone","indie rock, british, alternative, indie pop, roadtrip"
The Beatles,Tomorrow Never Knows - Remastered 2009,"Awesome, Avant-Garde, cosmic, Psychedelic Rock, lovedbybeyondwithin"
"""Howlin Wolf""",Spoonful,Unknown
Mulatu Astatke,Yègellé Tezeta,"jazz, instrumental, african, world, jazz fusion"
Frank Sinatra,I Get A Kick Out Of You,"jazz, swing, oldies, easy listening, frank sinatra"
Led Zeppelin,Thank You - 1990 Remaster,"deancas, L Artist"
The Police,Spirits In The Material World,"80s, rock, new wave, classic rock, pop"
The Beatles,She Came In Through The Bathroom Window - Remastered 2009,"classic rock, rock, 60s, british, The Beatles"
Toni Romiti,Imma Dog Too,Unknown
Mary Mary,Shackles (Praise You),"gospel, Mary Mary, rnb, christian, pop"
"Logic,  Dria",Stainless,Unknown
Bing Crosby,I'll Be Home For Christmas,"christmas, oldies, bing crosby, 40s, xmas"
Howard Jones,Things Can Only Get Better,"80s, new wave, pop, synthpop, synth pop"
Los Invasores De Nuevo León,El Ultimo Cartucho,Unknown
Ini Kamoze,World-A-Reggae,Unknown
The Pointer Sisters,Fire,"80s, Disco, soul, pop, 70s"
Carpenters,Superstar,"70s, easy listening, carpenters, pop, oldies"
The Rolling Stones,Street Fighting Man - 50th Anniversary Edition,mistagged
"""Girls Generation""",Into the New World,Unknown
Joe Satriani,Surfing with the Alien,"guitar virtuoso, rock, instrumental rock, instrumental, guitar"
"Frederick Delius,  Vernon Handley,  London Philharmonic Orchestra","Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring",Unknown
The Animals,Don't Let Me Be Misunderstood,"classic rock, 60s, rock, oldies, british"
"Lil Yachty,  Quavo,  Skippa Da Flippa,  Young Thug",Minnesota,"trap, hiphop, guilty pleasure, FM4, pop rap"
The Judds,Grandpa (Tell Me 'Bout The Good Old Days),"country, country legends, classic country, female vocalists, my favorite"
Rihanna,If It's Lovin' That You Want,"rnb, pop, Rihanna, dance, female vocalists"
The Black Crowes,Twice As Hard,"rock, Southern Rock, blues rock, classic rock, hard rock"
Queensrÿche,Jet City Woman - Remastered 2003,Unknown
Poison,Something To Believe In - Remastered,Unknown
"Johann Sebastian Bach,  David Bell,  Berliner Philharmoniker,  Herbert von Karajan","Suite No.3 In D, BWV 1068: 2. Air",Classical
Justin Timberlake,What Goes Around...Comes Around - Radio Edit,"pop, sachen die ich gerne hoeren mag, ls, male vocalist, 2000s"
"""Til Tuesday""",Voices Carry,Unknown
Salon Victoria,Sol de Medianoche,"ska, Salon Victoria, love hurts, jodevidas, old good times"
The Beatles,The End - Remastered 2009,"classic rock, rock, british, 60s, The Beatles"
Justin Moore,Kinda Don't Care,"country, 2010s, 2017, linedance 2018"
The Rolling Stones,Emotional Rescue - Remastered 2009,Disco
Fleetwood Mac,Storms - 2015 Remaster,Unknown
Nick Drake,River Man,"folk, singer-songwriter, acoustic, Mellow, melancholy"
Black Flag,Rise Above,"punk, hardcore punk, hardcore, anthem, 80s"
John Mayer,Love Is A Verb,"pop, singer-songwriter, pop rock, acoustic, Ballad"
En Vogue,Hold On,"soul, rnb, 90s, dance, 1990"
Elvis Presley,Fever,"oldies, rock n roll, blues, classic rock, elvis"
"T.I.,  Iggy Azalea",No Mediocre (feat. Iggy Azalea),"Hip-Hop, rap, american, Dirty South, pop rap"
The Everly Brothers,Crying in the Rain,"oldies, 60s, everly brothers, 1962, pop"
Foreigner,I Don't Want to Live Without You,"classic rock, 80s, rock, Love, Foreigner"
Kool & The Gang,Hollywood Swinging,"funk, 70s, Disco, soul, GTA"
Eagles,Seven Bridges Road - Live; 1999 Remaster,Unknown
Quinn XCII,Full Circle,Unknown
Gojira,L'enfant sauvage,"progressive death metal, aliens 25 million light years away are headbanging to this shit, death metal, Progressive metal, Technical Death Metal"
Michael Jackson,Baby Be Mine,"pop, 80s, michael jackson, funk, soul"
Johnny Mathis,Misty,"oldies, easy listening, 60s, 50s, crooners"
"Ini Kamoze,  Salaam Remi",Here Comes The Hotstepper - Heartical Mix,"dancehall, 90s, 1994"
"""The B-52s""",Roam,Unknown
Rusted Root,Send Me On My Way,"happy, 90s, alternative, Rusted Root, summer"
Chet Baker,But Not For Me - Vocal Version,Unknown
Keith Whitley,Don't Close Your Eyes,"country, dont close your eyes, Keith Whitley, classic country, RICKY VAN SHELTON"
The Dixie Cups,Chapel of Love,"60s, oldies, pop, soul, female vocalists"
El Gran Combo De Puerto Rico,El Menú,Unknown
Aerosmith,Janie's Got A Gun,"rock, classic rock, hard rock, aerosmith, 80s"
CHEMISTRY,Period,"japanese, anime, j-pop, Fullmetal Alchemist, J-music"
Billy Joel,Pressure,"rock, 80s, classic rock, pop, billy joel"
Ann Lee,2 Times - Original,"eurodance, electronic, pop, british, female vocalists"
Imagine Dragons,Battle Cry,"indie rock, indie, rock, Soundtrack, alternative rock"
Jeremy Soule,Ancient Stones,"video game music, ambient, Soundtrack, instrumental, beautiful"
Pat Benatar,Shadows Of The Night,"80s, rock, female vocalists, pat benatar, classic rock"
"French Montana,  Jeremih",Bad B*tch,Unknown
Gin Blossoms,Follow You Down - Edit,"power pop, jangle pop, indie, pop rock, pop"
Keith Whitley,When You Say Nothing at All,"country, Keith Whitley, classic country, u say nothing, Love"
En Vogue,My Lovin' (You're Never Gonna Get It),"rnb, soul, 90s, female vocalists, pop"
Enya,Watermark,"new age, ambient, celtic, instrumental, chillout"
Reel Big Fish,Beer,"ska, ska punk, punk, beer, rock"
Aaron Watson,Freight Train,linedance catalan
Billy Joel,The Downeaster 'Alexa',"classic rock, singer-songwriter, rock, 80s, billy joel"
Intocable,Perdedor,"spanish, pop, Perdedor-Intocable, regional mexican, tejano"
A.B. Quintanilla III Y Los Kumbia Kings,Na Na Na (Dulce Niña),Unknown
Chet Baker,Let's Get Lost,"jazz, cool jazz, trumpet, vocal jazz, jazz vocal"
Blackstreet,We Gonna Take U Back (Lude)/ Don't Leave Me,"rnb, 90s, soul, rhythm and blues, blackstreet"
Mary Jane Girls,All Night Long,"funk, 80s, soul, dance, sexy"
Lori McKenna,The Time I've Wasted,"folk, singer-songwriter, acoustic, melancholy, heartache"
The Wallflowers,Three Marlenas,"rock, 90s, alternative rock, alternative, The Wallflowers"
TLC,What About Your Friends,"90s, rnb, pop, Hip-Hop, new jack swing"
Manfred Mann,Do Wah Diddy Diddy,"60s, oldies, classic rock, rock, pop"
Brooks Jefferson,Callin' Baton Rouge,Unknown
Sublime,Date Rape,"ska, sublime, punk, reggae, rock"
Los Horóscopos De Durango,Él No Eres Tú,Unknown
"2Pac,  Storm,  Mutah,  ""Michelle""","Run Tha Streetz (ft. Michel'le, Storm, Mutah)","MySpotigramBot, 90s, 1996, -1001819731063"
Bobbie Gentry,Ode To Billie Joe,"country, 60s, female vocalists, oldies, folk"
Patsy Cline,Walkin' After Midnight,"country, classic country, female vocalists, oldies, 60s"
Oscar Peterson Trio,Quiet Nights Of Quiet Stars (Corcovado),"jazz, bebop, fip, piano trio, played"
Rosie & The Originals,Angel Baby,"oldies, 60s, doo wop, Teenage Queens, schubidu oldies but goldies"
Sammy Kershaw,Queen Of My Double Wide Trailer,"country, Redneck, Sammy Kershaw, GOOD STUFF FROM THE BOYS, male vocal"
Antonio Aguilar,Busca Otro Amor,Unknown
Mandingo,Número Equivocado,Unknown
Yusuf / Cat Stevens,The First Cut Is The Deepest,Unknown
"Jim Morrison,  The Doors",Ghost Song,"poetry, Psychedelic Rock, mind-expanding, american, restless"
Sleeping At Last,Neptune,"male vocalists, Great Lyricists, sun and moon and stars and outer space, hairy chest, songsof2014"
Beastie Boys,So What'Cha Want - Remastered 2009,Unknown
Soundgarden,Blow Up The Outside World,"Grunge, rock, 90s, alternative, soundgarden"
Nirvana,Negative Creep,"Grunge, rock, Nirvana, alternative, 90s"
Amanaz,Khala My Friend,"zamrock, 70s, soft rock, ost, fip"
The Crew Cuts,Sh-Boom,"oldies, doo wop, 50s, rock n roll, swing"
Nirvana,Very Ape,"Grunge, rock, alternative rock, 90s, alternative"
Vicente Fernández,La Misma,"mariachi, ranchera, PaPistear, mevix 3, rafa mix"
Pantera,Hollow,"metal, thrash metal, groove metal, heavy metal, pantera"
Norah Jones,Thinking About You,"jazz, female vocalists, norah jones, blues, pop"
Survivor,Eye of the Tiger - 2006 Master,Unknown
Thompson Twins,Hold Me Now,"80s, new wave, pop, synth pop, 80s Pop"
4 Strings,Take Me Away (Into The Night) - Vocal Radio Mix,"dance, techno, ddr"
Stone Temple Pilots,Big Empty - 2019 Remaster,"Grunge, art rock, blues rock, post-grunge, Neo-Psychedelia"
Redman,Smoke Buddah,"Hip-Hop, rap, hip hop, smoke, funk doc"
Asia,Only Time Will Tell,"80s, Progressive rock, classic rock, rock, asia"
Donny Hathaway,The Ghetto,"soul, funk, 70s, groove, classic soul"
"Desmond Dekker,  The Aces",007 (Shanty Town),"ska, reggae, rocksteady, 60s, roots reggae"
"Misfits,  Glenn Danzig",Last Caress,"punk, horror punk, punk rock, Misfits, rock"
Los Temerarios,A Quién Quieres Engañar?,Unknown
Black Sabbath,Heaven and Hell - 2008 Remaster,Unknown
Prince,1999 - 2019 Remaster,"80s, dance-pop, 1982, synth funk, minneapolis sound"
Conway Twitty,Slow Hand,"classic country, country, conway twitty, sexy, alternative"
Mötley Crüe,Don't Go Away Mad (Just Go Away),"hard rock, hair metal, 80s, motley crue, rock"
Bobby Brown,Every Little Step,"new jack swing, 80s, rnb, pop, soul"
"Django Reinhardt,  Stéphane Grappelli,  Quintette du Hot Club de France",Minor Swing,"jazz, swing, gypsy jazz, guitar, Gypsy"
Bread,Aubrey,"soft rock, 70s, acoustic, romantic, rock"
Tone-Loc,Funky Cold Medina,"80s, rap, funky, hip hop, Hip-Hop"
Biagio Antonacci,Iris (Tra Le Tue Poesie),"italiana, Biagio Antonacci, italian, pop, Musica Italiana"
Iam,Petit frère,"french, Hip-Hop, rap, rap francais, hip hop"
Radiohead,Lotus Flower,"alternative, electronic, alternative rock, experimental, rock"
Tears For Fears,Pale Shelter - 2nd Single Version,"new wave, pop, 80s, post-punk, synthpop"
Ólafur Arnalds,Near Light,"ambient, piano, minimalism, contemporary classical, neoclassical"
Dead Kennedys,Police Truck,"punk, punk rock, hardcore punk, 80s, political"
The Monkees,(I'm Not Your) Steppin' Stone - 2006 Remaster,"Garage Rock, proto-punk, proto-pop punk"
The Seekers,Georgy Girl,"60s, oldies, folk, pop, Georgy Girl"
Tom T. Hall,That's How I Got To Memphis,"country, classic country, memphis, singer-songwriter, title is a full sentence"
AC/DC,Live Wire,"hard rock, rock, classic rock, heavy metal, blues rock"
LOLO,Hit and Run,"na na na, pop, 10s, 2014, great vocals"
John Michael Montgomery,I Can Love You Like That,"country, Love, jazzyscountry, romantic, beautiful"
Beastie Boys,Sure Shot,"Hip-Hop, rap, hip hop, 90s, Beastie Boys"
"Sergei Prokofiev,  André Previn,  London Symphony Orchestra","Prokofiev: Romeo and Juliet, Op. 64, Act 1: No. 13, Dance of the Knights (Complete Ballet)","Classical, russian"
Sorority Noise,Using,"emo, pop, rock, punk, alternative rock"
Craig Mack,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)","hip hop, rap, 1990s, Classic Hip Hop, Classic Rap"
"Luke Bryan,  Karen Fairchild",Home Alone Tonight,"edgy, queer, queercore, beer, duet"
Chicago,Hard to Say I'm Sorry - 2009 Remaster,Unknown
"Keith Jarrett,  Gary Peacock,  Jack DeJohnette",So Tender,"jazz, piano, jazz fusion, jazz piano, piano trio"
Sum 41,The Hell Song,"punk rock, punk, rock, pop punk, sum 41"
"P!nk,  Indigo Girls",Dear Mr. President (feat. Indigo Girls),"social commentary, pop, haunting, female vocalists, acoustic"
Chick Corea,Crystal Silence,"jazz, Fusion, piano, ECM, jazz fusion"
Backstreet Boys,Quit Playing Games (With My Heart),"pop, 90s, backstreet boys, boybands, male vocalists"
Aaliyah,Back & Forth,"rnb, 90s, female vocalists, Aaliyah, pop"
"Crosby,  Stills,  Nash & Young",Helpless,Unknown
Foo Fighters,I'll Stick Around,"rock, alternative rock, Grunge, 90s, alternative"
Doja Cat,No Police,"Hip-Hop, wave, PODO, alexcore, Whee-ooh whee-ooh"
"Cast - Sofia the First,  Sofia","Sofia the First Main Title Theme - From ""Sofia the First""",MySpotigramBot
DOWN,Stone the Crow,"Stoner Rock, stoner metal, metal, heavy metal, sludge metal"
Kurt Vile,Wakin On A Pretty Day,"indie, 10s, folk rock, 2013, rock"
Megadeth,Angry Again,"thrash metal, metal, heavy metal, Megadeth, speed metal"
Meat Loaf,You Took The Words Right Out of My Mouth (Hot Summer Night),"rock, classic rock, Meat Loaf, 70s, hard rock"
"Lea Salonga,  Brad Kane",A Whole New World,"Disney, Soundtrack, emo, duet, Guilty Pleasures"
"Drake,  Future",I'm The Plug,"future, rap, 2015, Drake"
Miley Cyrus,Someone Else,"pop, heartbreaking lyrics, cant even express how much i love this song, Hip-Hop, seen live"
The Civil Wars,Dust to Dust,"folk, indie, pop, singer-songwriter, rock"
Dionne Warwick,I'll Never Fall in Love Again,"easy listening, 60s, oldies, female vocalists, soul"
O-Zone,Dragostea Din Tei,"dance, pop, eurodance, Romanian, Europop"
Jorge Drexler,La edad del cielo,"Jorge Drexler, calma, pop-folk, rioplatense, Tranquila"
"Cliff Richard,  The Shadows",Summer Holiday - 2003 Remaster,Unknown
Alice In Chains,Rotten Apple,"Grunge, rock, alternative rock, Alice in Chains, alternative"
The Doors,When the Music's Over,"classic rock, Psychedelic Rock, rock, 60s, psychedelic"
Creedence Clearwater Revival,Someday Never Comes,"classic rock, Southern Rock, rock, 70s, creedence clearwater revival"
Pink Floyd,Shine On You Crazy Diamond (Pts. 6-9),"Progressive rock, art rock, space rock, love at first listen, Perfection"
Jill Scott,A Long Walk,"soul, Neo-Soul, Jill Scott, female vocalists, rnb"
Shai,If I Ever Fall In Love,"slow jams, rnb, 90s, shai, if i ever fall in love - shai"
Stevie Wonder,Knocks Me Off My Feet,"soul, motown, 70s, Stevie Wonder, rnb"
Porno for Pyros,Pets,"alternative, 90s, rock, alternative rock, perry farrell"
La Mafia,Nuestra Canción,"90s, male vocalists, tejano, 8 of 10 stars"
The Chicks,You Were Mine,"female vocalists, modern country, 1999, new traditionalist, late 90s country"
Kool & The Gang,Summer Madness,"soul, funk, chillout, 70s, summer"
Deborah Cox,Nobody's Supposed to Be Here,"rnb, soul, female vocalists, deborah cox, pop"
Bob Seger,You'll Accomp'ny Me,"classic rock, rock, Bob Seger, singer-songwriter, soft rock"
Antônio Carlos Jobim,O Morro Nao Tem Vez,"Bossa Nova, brazilian, Bossanova, jazz, chill"
Daryl Braithwaite,One Summer,"80s, Daryl Braithwaite, pop, rock, australian"
The National,Don't Swallow the Cap,"indie rock, 2013, indie, rock, alternative"
Johnny Mathis,Sleigh Ride,"christmas, holiday, christmas classics, x-mas, classic Christmas"
The Big Bopper,Chantilly Lace,"oldies, 50s, rock n roll, rockabilly, Rock and Roll"
Type O Negative,Black No. 1 (Little Miss Scare -All),"Gothic Metal, doom metal, Gothic, metal, Gothic Rock"
Charlie Robison,My Hometown,"texas country, country, My Hometown, Supernatural, chill"
"Bing Crosby,  Carol Richards",Silver Bells - Single Version,Unknown
Black Sabbath,Planet Caravan - 2012 - Remaster,"space rock, Psychedelic Rock, jazz-rock, tribal ambient"
Frank Sinatra,Moonlight In Vermont - Remastered,Unknown
Grateful Dead,Truckin' - 2013 Remaster,"rock, country, folk rock, blues rock, country rock"
Noah And The Whale,L.I.F.E.G.O.E.S.O.N.,"indie, british, happy, indie rock, rock"
Bill Conti,Gonna Fly Now,"Soundtrack, rocky, epic, Training Music, ROCKY BALBOA"
Miles Davis,'Round Midnight,"jazz, cool jazz, trumpet, miles davis, bebop"
"Various Artists,  Endeverafter",No More Words (Jeff Hardy),Unknown
Jeremy Camp,I Still Believe,"christian, contemporary christian, worship, jeremy camp, christian rock"
Steve Jablonsky,Autobots,"Soundtrack, instrumental, transformers, score, epic"
Survivor,The Search Is Over,"80s, classic rock, rock, Power ballad, love songs"
The Doors,Alabama Song (Whisky Bar),"classic rock, Psychedelic Rock, rock, 60s, The Doors"
Banda Machos,"Mi luna, mi estrella","de amor, Mi Estrella, Mi Luna"
Unknown Mortal Orchestra,Swim and Sleep (Like a Shark),"psychedelic, rock, indie, Lo-Fi, Psychedelic Rock"
Waylon Jennings,Good Hearted Woman,"country, classic country, Waylon Jennings, outlaw country, Good Hearted Woman"
